E (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.35A-1	err	E (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.45A-1	err	E (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.55A-1	err	E (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.6499999999999999A-1	err	E (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.75A-1	err	E (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.8499999999999999A-1	err	E (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.95A-1	err	E (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_1.0499999999999998A-1	err	E (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_1.15A-1	err	E (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_1.25A-1	err
-1.902032524			-1.902032524			-1.902032524	0.0	0.0	-1.902032524	0.001853002829	0.001930134407	-1.902032524	0.0	0.0	-1.902032524	0.001319257812	0.001095653245	-1.902032524	0.0001385149107	0.0003577033589	-1.902032524	-0.002983565519	0.001534652666	-1.902032524	-0.0006433812487	0.0007165715418	-1.902032524	0.002560653114	0.001626798016
-1.886991874			-1.886991874			-1.886991874	0.0	0.0	-1.886991874	0.004319058788	0.001982977114	-1.886991874	0.0002800054788	0.0009023911356	-1.886991874	0.003085830768	0.001615613178	-1.886991874	0.006430211789	0.003135187938	-1.886991874	-0.002208575873	0.001211169495	-1.886991874	-0.0003385980104	0.0005200496121	-1.886991874	0.0	0.0
-1.871951223			-1.871951223			-1.871951223	0.0	0.0	-1.871951223	0.0	0.0	-1.871951223	-0.0007356332194	0.0004396902135	-1.871951223	-0.0006029542306	0.0005797751448	-1.871951223	-0.002668839822	0.001361150771	-1.871951223	0.00276057024	0.001785700027	-1.871951223	0.0	0.0	-1.871951223	0.001724956565	0.001236778263
-1.856910573			-1.856910573			-1.856910573	0.0	0.0	-1.856910573	0.000280263019	0.001060047885	-1.856910573	0.001586761108	0.0008749656306	-1.856910573	-0.0001815539802	0.0003182730196	-1.856910573	-0.0001695700136	0.0003095845612	-1.856910573	0.0	0.0	-1.856910573	0.002854305086	0.001779054208	-1.856910573	0.0004935531945	0.0006597398242
-1.841869922			-1.841869922			-1.841869922	0.0	0.0	-1.841869922	0.0	0.0	-1.841869922	-6.183237274e-05	0.0007808320952	-1.841869922	0.0	0.0	-1.841869922	0.001813602305	0.001423030848	-1.841869922	-0.0008311445003	0.001456344047	-1.841869922	0.0	0.0	-1.841869922	0.0	0.0
-1.826829272			-1.826829272			-1.826829272	0.0	0.0	-1.826829272	0.004120994269	0.002586826448	-1.826829272	-0.0006778820079	0.0005410903069	-1.826829272	-0.0005533563932	0.0004990579057	-1.826829272	0.0	0.0	-1.826829272	0.001988737822	0.001401670233	-1.826829272	0.006958667891	0.00263417558	-1.826829272	-0.001400797561	0.0008808240789
-1.811788622			-1.811788622			-1.811788622	0.0	0.0	-1.811788622	0.001263383736	0.0008018390804	-1.811788622	-0.0008797586829	0.0005266967439	-1.811788622	0.0	0.0	-1.811788622	9.939245691e-05	0.0003030905779	-1.811788622	0.0	0.0	-1.811788622	0.003027926342	0.001893833001	-1.811788622	0.0	0.0
-1.796747971			-1.796747971			-1.796747971	0.008658895052	0.005431348329	-1.796747971	0.0	0.0	-1.796747971	0.0	0.0	-1.796747971	-0.001102821417	0.0008447441838	-1.796747971	0.002209755189	0.001428341278	-1.796747971	-0.001246691007	0.0009569590417	-1.796747971	0.004157789468	0.002120230204	-1.796747971	-0.00484764866	0.002516304323
-1.781707321			-1.781707321			-1.781707321	0.0	0.0	-1.781707321	0.004095705066	0.001983705869	-1.781707321	0.001815855154	0.001143580171	-1.781707321	-0.0007072336501	0.0006769428081	-1.781707321	0.0	0.0	-1.781707321	0.0006428238255	0.002292058833	-1.781707321	0.0009698717064	0.001414337234	-1.781707321	-0.003872557771	0.002156699221
-1.766666671			-1.766666671			-1.766666671	0.0	0.0	-1.766666671	-0.001088824484	0.0007556095961	-1.766666671	0.0001197274723	0.0008626912952	-1.766666671	-0.001084515394	0.0007524926919	-1.766666671	0.0	0.0	-1.766666671	0.0	0.0	-1.766666671	-0.001306232233	0.00190528013	-1.766666671	-0.003191858263	0.001452642479
-1.75162602			-1.75162602			-1.75162602	-0.004901886587	0.002392999583	-1.75162602	-0.001239388192	0.0008953015761	-1.75162602	0.001245369384	0.0007938016255	-1.75162602	-0.004549643377	0.001863898916	-1.75162602	0.007180465017	0.008518842408	-1.75162602	0.0	0.0	-1.75162602	0.0001169539347	0.0009182453689	-1.75162602	0.001794274251	0.00158812171
-1.73658537			-1.73658537			-1.73658537	-0.001195875313	0.00101712369	-1.73658537	-0.001085235911	0.0009124937226	-1.73658537	-0.0007323719497	0.0004677043774	-1.73658537	0.0	0.0	-1.73658537	0.0164821769	0.01270826858	-1.73658537	-0.001854475695	0.001184291494	-1.73658537	0.0	0.0	-1.73658537	0.001157792029	0.002292467567
-1.72154472			-1.72154472			-1.72154472	0.0	0.0	-1.72154472	0.004597673812	0.002069125583	-1.72154472	0.0005912429186	0.001055839452	-1.72154472	0.003417501067	0.002201868493	-1.72154472	0.0005007697238	0.003470652752	-1.72154472	-0.00161853938	0.001045996464	-1.72154472	-0.002002374548	0.001199365335	-1.72154472	-0.001200048915	0.000908058821
-1.706504069			-1.706504069			-1.706504069	0.005082943164	0.003227030659	-1.706504069	-1.500783952e-05	9.352538578e-05	-1.706504069	0.0007837582864	0.0007611906976	-1.706504069	0.001028932646	0.0008936093132	-1.706504069	-0.001662618044	0.001179937963	-1.706504069	-0.003578802862	0.001823655571	-1.706504069	0.0	0.0	-1.706504069	-0.0007410158169	0.0007638065528
-1.691463419			-1.691463419			-1.691463419	0.0	0.0	-1.691463419	0.000837904565	0.001735468548	-1.691463419	0.0008056744007	0.0009253324775	-1.691463419	0.005183542564	0.003331312303	-1.691463419	0.0	0.0	-1.691463419	0.001419085184	0.001193982618	-1.691463419	0.00356358586	0.002263174191	-1.691463419	-0.0008763564972	0.0006902074068
-1.676422768			-1.676422768			-1.676422768	-0.0018435577	0.002919868258	-1.676422768	0.0005259818258	0.0006120489155	-1.676422768	-0.0003325011305	0.0007256247082	-1.676422768	0.001779107374	0.001163082403	-1.676422768	-0.00196772407	0.001183505596	-1.676422768	0.0007505635916	0.001132023081	-1.676422768	0.001604111126	0.001515209669	-1.676422768	0.001234266645	0.001702824247
-1.661382118			-1.661382118			-1.661382118	-0.01079805071	0.006969804062	-1.661382118	-0.0001451588859	0.0008401630236	-1.661382118	-0.0001058627202	0.0002889509029	-1.661382118	0.002375013434	0.001511638732	-1.661382118	-0.002360768473	0.001291508901	-1.661382118	-0.003604140655	0.001676057054	-1.661382118	0.0	0.0	-1.661382118	-0.002007011872	0.001200384731
-1.646341468			-1.646341468			-1.646341468	0.00597881659	0.002751902577	-1.646341468	0.0005746672912	0.001439666429	-1.646341468	0.0	0.0	-1.646341468	0.001544063254	0.001408403809	-1.646341468	0.0	0.0	-1.646341468	-0.004977677731	0.001979080531	-1.646341468	-0.0006761419601	0.0007028972467	-1.646341468	-0.001291079666	0.0009466620286
-1.631300817			-1.631300817	0.0	0.0	-1.631300817	0.0	0.0	-1.631300817	-0.003558593301	0.001534857241	-1.631300817	0.0	0.0	-1.631300817	-0.00287372842	0.001310701964	-1.631300817	-0.003388825564	0.001550769169	-1.631300817	0.001168698418	0.002701331178	-1.631300817	0.0	0.0	-1.631300817	0.002395858834	0.001660891828
-1.616260167			-1.616260167	0.0	0.0	-1.616260167	0.0	0.0	-1.616260167	0.0005891707199	0.00145073347	-1.616260167	0.0006886809392	0.0009444187186	-1.616260167	0.003249227861	0.002067333903	-1.616260167	0.002633467169	0.001956863377	-1.616260167	-0.001673000615	0.001323368936	-1.616260167	-0.002879724779	0.0018820381	-1.616260167	0.0004466437542	0.0007156273891
-1.601219517			-1.601219517	0.0	0.0	-1.601219517	0.0	0.0	-1.601219517	0.001219037653	0.0007819098913	-1.601219517	-0.001427013265	0.001310634989	-1.601219517	-0.003810931551	0.001626844001	-1.601219517	-0.001914134166	0.001144265609	-1.601219517	-0.004023493271	0.001726918057	-1.601219517	-0.0004814529073	0.001596783955	-1.601219517	0.0	0.0
-1.586178866			-1.586178866	0.0	0.0	-1.586178866	0.0	0.0	-1.586178866	-0.0008135455034	0.0006632495799	-1.586178866	0.0004385340254	0.002025334683	-1.586178866	-0.00700440583	0.004162745244	-1.586178866	0.007495972921	0.004912594717	-1.586178866	-4.345237395e-05	0.0001660503562	-1.586178866	0.002250407421	0.001478793617	-1.586178866	0.003185871442	0.002784990672
-1.571138216			-1.571138216	0.0	0.0	-1.571138216	-0.006927038667	0.002948613672	-1.571138216	8.683107378e-05	0.001230639232	-1.571138216	0.000891537507	0.0007613015132	-1.571138216	0.0	0.0	-1.571138216	0.0	0.0	-1.571138216	0.002646477126	0.001703931927	-1.571138216	0.0	0.0	-1.571138216	0.004565590701	0.003860030562
-1.556097566			-1.556097566	0.0	0.0	-1.556097566	-0.002940635761	0.001442054053	-1.556097566	-0.002847466884	0.00119491811	-1.556097566	-0.0003037544721	0.0004029728407	-1.556097566	0.0	0.0	-1.556097566	0.001315534715	0.002507950543	-1.556097566	0.003138451743	0.001979491178	-1.556097566	-0.003856272291	0.001631960449	-1.556097566	0.003011587384	0.001986665021
-1.541056915			-1.541056915	0.0	0.0	-1.541056915	0.0	0.0	-1.541056915	-0.0005153978576	0.0003896752618	-1.541056915	-0.0003252353887	0.0003177441283	-1.541056915	0.002266053116	0.003030272279	-1.541056915	0.0	0.0	-1.541056915	-0.001925133258	0.001218513263	-1.541056915	0.002285862846	0.001666912099	-1.541056915	0.0	0.0
-1.526016265			-1.526016265	0.0	0.0	-1.526016265	0.0	0.0	-1.526016265	0.0	0.0	-1.526016265	-0.002784405109	0.001240563167	-1.526016265	0.002190355601	0.001403631516	-1.526016265	0.0	0.0	-1.526016265	-0.001595909898	0.001062025624	-1.526016265	0.0	0.0	-1.526016265	-0.001477446869	0.0009820205914
-1.510975615			-1.510975615	0.0	0.0	-1.510975615	0.0001028169162	0.003426049526	-1.510975615	0.0002802379967	0.001307597582	-1.510975615	-0.003512823289	0.00158410356	-1.510975615	0.0	0.0	-1.510975615	0.0	0.0	-1.510975615	0.003548866913	0.002552975424	-1.510975615	0.004785560392	0.002934705029	-1.510975615	0.001523880164	0.001392731515
-1.495934964			-1.495934964	0.0	0.0	-1.495934964	0.0	0.0	-1.495934964	-0.0007724511942	0.002277105039	-1.495934964	-0.0001076664152	0.0007226624589	-1.495934964	-0.00137614072	0.000888617332	-1.495934964	0.0	0.0	-1.495934964	0.002649391261	0.001769393863	-1.495934964	0.005659573646	0.002971857232	-1.495934964	0.004145537322	0.002245330631
-1.480894314			-1.480894314	0.0	0.0	-1.480894314	-0.0005809952132	0.0005412749424	-1.480894314	0.001169732685	0.001566417069	-1.480894314	0.004059671619	0.001774152952	-1.480894314	0.0	0.0	-1.480894314	0.0	0.0	-1.480894314	0.0001635585875	0.0004393613717	-1.480894314	0.0001113328432	0.0003947576906	-1.480894314	0.0002418840879	0.001985203425
-1.465853663			-1.465853663	0.0	0.0	-1.465853663	0.0006567328039	0.001188231016	-1.465853663	-0.000713366435	0.0008319891965	-1.465853663	0.0004362722005	0.0006615111524	-1.465853663	0.0	0.0	-1.465853663	0.002669364241	0.001717331377	-1.465853663	0.002570576222	0.003032946799	-1.465853663	-0.002385645602	0.001384724985	-1.465853663	-0.0002230329506	0.002041530291
-1.450813013			-1.450813013	0.0	0.0	-1.450813013	0.0	0.0	-1.450813013	-0.002487141262	0.0009943566964	-1.450813013	-0.001205985667	0.000751595131	-1.450813013	0.0	0.0	-1.450813013	-0.001754502686	0.001049455105	-1.450813013	0.0	0.0	-1.450813013	-0.001698059564	0.001056779655	-1.450813013	0.0	0.0
-1.435772363			-1.435772363	0.0	0.0	-1.435772363	0.0	0.0	-1.435772363	0.001957646361	0.001405195169	-1.435772363	0.002189304004	0.001410940726	-1.435772363	0.0005375704337	0.0007600549961	-1.435772363	0.0	0.0	-1.435772363	0.0	0.0	-1.435772363	0.003380589971	0.002533059338	-1.435772363	-0.005223115796	0.002331232701
-1.420731712			-1.420731712	0.0	0.0	-1.420731712	0.002598834574	0.001694202464	-1.420731712	0.0	0.0	-1.420731712	0.0	0.0	-1.420731712	0.002045804457	0.00148330734	-1.420731712	0.0	0.0	-1.420731712	0.0	0.0	-1.420731712	-0.001707899962	0.001149179468	-1.420731712	0.002849932194	0.002052163007
-1.405691062			-1.405691062	0.0	0.0	-1.405691062	0.0	0.0	-1.405691062	0.0004328185668	0.0004801213302	-1.405691062	-0.002340266724	0.001410725637	-1.405691062	-0.0006796066681	0.001933208971	-1.405691062	-0.002336198079	0.001405446673	-1.405691062	0.0010521715	0.001171209434	-1.405691062	0.0009000651801	0.001000177775	-1.405691062	0.001400339669	0.001574239742
-1.390650412			-1.390650412	0.0	0.0	-1.390650412	0.0	0.0	-1.390650412	-0.0005423140651	0.0009487654506	-1.390650412	0.001345905813	0.001313367565	-1.390650412	0.002615705212	0.002084700722	-1.390650412	-0.002529048489	0.001527142921	-1.390650412	0.002029699076	0.001626879221	-1.390650412	0.003105521833	0.002018128746	-1.390650412	0.004567888404	0.002747188473
-1.375609761			-1.375609761	0.0	0.0	-1.375609761	-0.001054217592	0.00105009032	-1.375609761	-0.0003671793686	0.001495372985	-1.375609761	0.0	0.0	-1.375609761	-0.002099002306	0.002506871324	-1.375609761	0.007392049677	0.004436972016	-1.375609761	0.001621932204	0.002541269079	-1.375609761	0.0001500195848	0.0004842595835	-1.375609761	0.000177573759	0.0005113791248
-1.360569111			-1.360569111	0.0	0.0	-1.360569111	-0.003286947653	0.001632402495	-1.360569111	-0.001549483467	0.0008427313466	-1.360569111	0.0	0.0	-1.360569111	-0.00199889667	0.001196436601	-1.360569111	-0.005912545684	0.002218253411	-1.360569111	-0.002015801532	0.001205083601	-1.360569111	0.001154105441	0.002412718185	-1.360569111	0.00268534398	0.001760935284
-1.345528461			-1.345528461	0.0	0.0	-1.345528461	0.00100205762	0.0008978879164	-1.345528461	0.002955360188	0.001823416505	-1.345528461	-0.00115971405	0.0006942203186	-1.345528461	0.002885834912	0.001863846459	-1.345528461	0.0	0.0	-1.345528461	0.0	0.0	-1.345528461	0.0	0.0	-1.345528461	0.0	0.0
-1.33048781			-1.33048781	0.0	0.0	-1.33048781	0.0	0.0	-1.33048781	0.0	0.0	-1.33048781	-0.0009998970783	0.001266355517	-1.33048781	0.0	0.0	-1.33048781	0.005368458226	0.003341757064	-1.33048781	0.00447506397	0.00246580115	-1.33048781	0.0006607456196	0.001234160529	-1.33048781	-0.001842437062	0.001097374096
-1.31544716			-1.31544716	-0.004140801517	0.002948345867	-1.31544716	-0.0001252448246	0.00041052009	-1.31544716	-0.000872668451	0.0006128124101	-1.31544716	0.002559695316	0.001881575072	-1.31544716	0.0008900612402	0.003092989365	-1.31544716	0.003168790998	0.002082596754	-1.31544716	0.0	0.0	-1.31544716	0.003052793934	0.002680723904	-1.31544716	-4.799617495e-05	0.0001861893827
-1.30040651			-1.30040651	-0.00140396391	0.001676948962	-1.30040651	0.0006977827156	0.0008600732277	-1.30040651	-0.0003056751841	0.0003628691844	-1.30040651	0.0008691819889	0.001045411193	-1.30040651	0.001202293494	0.001585955351	-1.30040651	0.0	0.0	-1.30040651	0.005683437648	0.002632337932	-1.30040651	0.002562200378	0.001657410798	-1.30040651	0.0009307605056	0.002431229247
-1.285365859			-1.285365859	0.007819129521	0.005286431843	-1.285365859	0.00496831163	0.002513917585	-1.285365859	0.003262681388	0.002055999136	-1.285365859	0.003356633716	0.001845856228	-1.285365859	0.0	0.0	-1.285365859	0.0	0.0	-1.285365859	-0.001770762133	0.0010605921	-1.285365859	0.002362045374	0.001648163982	-1.285365859	0.004647834202	0.003170016475
-1.270325209			-1.270325209	0.004287561519	0.003425218021	-1.270325209	0.003516573608	0.002318858459	-1.270325209	-0.001426864325	0.000779704335	-1.270325209	-0.001864316132	0.00208103618	-1.270325209	-0.005081579324	0.002160010111	-1.270325209	9.357545486e-05	0.002259323898	-1.270325209	0.002758666371	0.001792129569	-1.270325209	0.007234617223	0.003314650351	-1.270325209	0.002894211501	0.001798100868
-1.255284558			-1.255284558	0.0	0.0	-1.255284558	-0.0007033281515	0.0007023663805	-1.255284558	-0.001420218862	0.001861569397	-1.255284558	-0.003242039017	0.001377425073	-1.255284558	2.295204184e-05	0.0001728822421	-1.255284558	-0.002473366754	0.001483538973	-1.255284558	2.047206649e-05	0.0001544434959	-1.255284558	0.003696503779	0.002377940207	-1.255284558	0.0	0.0
-1.240243908			-1.240243908	0.0	0.0	-1.240243908	0.001520159977	0.001319977015	-1.240243908	0.0	0.0	-1.240243908	0.001114876003	0.001536565137	-1.240243908	0.01421166785	0.007781394029	-1.240243908	0.004606996222	0.003584257692	-1.240243908	0.003244855731	0.002654856141	-1.240243908	0.003069013012	0.002047085057	-1.240243908	0.0	0.0
-1.225203258			-1.225203258	0.0	0.0	-1.225203258	0.002661017556	0.001752486905	-1.225203258	0.001618528997	0.001463805907	-1.225203258	-0.0002701901793	0.0004337481822	-1.225203258	0.004599469146	0.006015286896	-1.225203258	-0.001599557628	0.003554902424	-1.225203258	-0.000943971765	0.001999867553	-1.225203258	0.001811043666	0.002225052977	-1.225203258	0.0	0.0
-1.210162607			-1.210162607	0.0	0.0	-1.210162607	0.0	0.0	-1.210162607	-0.0008643092679	0.0006931290526	-1.210162607	0.000223579021	0.001646204009	-1.210162607	0.0	0.0	-1.210162607	-0.002109116564	0.001368627775	-1.210162607	0.0	0.0	-1.210162607	0.0	0.0	-1.210162607	0.0	0.0
-1.195121957			-1.195121957	-0.004608000809	0.002449537255	-1.195121957	0.002114117383	0.001393360214	-1.195121957	0.003305218469	0.002169547634	-1.195121957	0.002941244741	0.002865286673	-1.195121957	-0.005140232617	0.002557141236	-1.195121957	0.0	0.0	-1.195121957	0.0008327206314	0.001053307697	-1.195121957	0.0	0.0	-1.195121957	-0.001978627435	0.001183621286
-1.180081307			-1.180081307	-0.002413242165	0.001701623761	-1.180081307	-0.001064792154	0.0006947791662	-1.180081307	0.003289774042	0.002348978853	-1.180081307	0.0	0.0	-1.180081307	-0.001128038934	0.002584659793	-1.180081307	-0.002068634686	0.001370102208	-1.180081307	0.002197734143	0.001707739287	-1.180081307	0.0	0.0	-1.180081307	0.002643498854	0.001743673338
-1.165040656			-1.165040656	0.0	0.0	-1.165040656	-0.0002037393972	0.0003052205804	-1.165040656	0.003603305568	0.001858299182	-1.165040656	-0.005389167624	0.002662552741	-1.165040656	-1.926149306e-05	0.0001337946506	-1.165040656	-0.0003822107896	0.000588416331	-1.165040656	-0.001804029172	0.001221680274	-1.165040656	0.002362426796	0.003494414456	-1.165040656	0.007238417082	0.003410601664
-1.150000006			-1.150000006	0.004492009594	0.002933474116	-1.150000006	0.0001751589113	0.0004067215445	-1.150000006	0.002052250146	0.001720196244	-1.150000006	0.003760438091	0.002796774589	-1.150000006	0.0	0.0	-1.150000006	0.0	0.0	-1.150000006	0.007517239814	0.003526306157	-1.150000006	0.0	0.0	-1.150000006	0.0	0.0
-1.134959356			-1.134959356	0.0	0.0	-1.134959356	5.737106331e-06	7.378320125e-05	-1.134959356	0.003704218064	0.002015435131	-1.134959356	-0.001186692457	0.001125512237	-1.134959356	-0.002009287227	0.004049943836	-1.134959356	0.001695610496	0.001627110803	-1.134959356	0.003245690725	0.003170507499	-1.134959356	0.002507336256	0.00164299923	-1.134959356	0.0	0.0
-1.119918705	0.0	0.0	-1.119918705	0.0003768264657	0.00076049231	-1.119918705	-0.0001316144889	0.0003244833567	-1.119918705	0.002062473483	0.001929539022	-1.119918705	0.0	0.0	-1.119918705	-0.001331174597	0.00111457823	-1.119918705	-0.0001047804481	0.0003099474442	-1.119918705	-0.003868354008	0.001939219495	-1.119918705	0.0	0.0	-1.119918705	0.002950996197	0.003345989818
-1.104878055	0.0	0.0	-1.104878055	0.0009612785241	0.002694036107	-1.104878055	-0.001146093481	0.0008985636254	-1.104878055	0.0	0.0	-1.104878055	0.0	0.0	-1.104878055	-0.003870185503	0.001858253295	-1.104878055	0.0	0.0	-1.104878055	0.003701314507	0.002399311607	-1.104878055	0.0	0.0	-1.104878055	0.001224617673	0.001962668192
-1.089837405	0.0	0.0	-1.089837405	-0.002652203822	0.001795922326	-1.089837405	0.001813456012	0.001731168755	-1.089837405	-0.001456358236	0.0008089496841	-1.089837405	0.0006197122123	0.0009710497389	-1.089837405	0.0006820507654	0.001952341948	-1.089837405	0.003192584492	0.002540085826	-1.089837405	-0.002141242873	0.001288848239	-1.089837405	-0.004230256256	0.001796550717	-1.089837405	-0.0006535527298	0.0006884227028
-1.074796754	0.0	0.0	-1.074796754	-0.003505400668	0.002100159174	-1.074796754	-0.0009744035117	0.0006523294496	-1.074796754	-0.001848536505	0.0008393414456	-1.074796754	0.005848941686	0.002969845452	-1.074796754	0.004311833457	0.002798447401	-1.074796754	-0.00158123009	0.001057936197	-1.074796754	0.0	0.0	-1.074796754	-0.002167801668	0.001307432002	-1.074796754	-0.002040934425	0.001228226382
-1.059756104	0.0	0.0	-1.059756104	-0.00123043392	0.001206463559	-1.059756104	-0.0006375788821	0.0005107200151	-1.059756104	0.0	0.0	-1.059756104	0.0	0.0	-1.059756104	-0.0041620223	0.001768998772	-1.059756104	-0.0003782804073	0.0005172818152	-1.059756104	0.0	0.0	-1.059756104	-6.577307321e-05	0.001987805832	-1.059756104	0.003639582272	0.002060799522
-1.044715453	0.0	0.0	-1.044715453	-0.002587807522	0.001657304199	-1.044715453	0.00124202342	0.002191534479	-1.044715453	7.734079529e-05	0.0003342546899	-1.044715453	3.634982602e-06	7.305142887e-05	-1.044715453	0.006385962747	0.00298993984	-1.044715453	0.0	0.0	-1.044715453	0.003988364441	0.002602637057	-1.044715453	-0.005011873268	0.002269384763	-1.044715453	-0.003994374528	0.001697481435
-1.029674803	0.0	0.0	-1.029674803	-0.001272384562	0.001005340022	-1.029674803	0.005702867165	0.003392649841	-1.029674803	0.002754490338	0.002104647588	-1.029674803	0.003296579935	0.002134596831	-1.029674803	0.0	0.0	-1.029674803	0.0	0.0	-1.029674803	0.0	0.0	-1.029674803	0.001655416131	0.001766618022	-1.029674803	0.001670494116	0.001740510801
-1.014634153	0.0	0.0	-1.014634153	0.0	0.0	-1.014634153	0.001161722989	0.001411415096	-1.014634153	-0.001094466352	0.001460548352	-1.014634153	-0.002513491113	0.001313107117	-1.014634153	0.0	0.0	-1.014634153	0.0	0.0	-1.014634153	-0.000192000273	0.0004321747099	-1.014634153	0.005487255708	0.00292374473	-1.014634153	0.0	0.0
-0.9995935024	0.0	0.0	-0.9995935024	0.0	0.0	-0.9995935024	0.005062400361	0.00282955767	-0.9995935024	0.00510872882	0.002852236465	-0.9995935024	0.0	0.0	-0.9995935024	0.0	0.0	-0.9995935024	-0.0005746521617	0.00335992244	-0.9995935024	0.0015607724	0.003025278699	-0.9995935024	-0.0013355541	0.001006753014	-0.9995935024	0.001756115679	0.001430882836
-0.984552852	0.0	0.0	-0.984552852	0.0	0.0	-0.984552852	0.0007516246988	0.001913385298	-0.984552852	-0.0004626771492	0.0004341324746	-0.984552852	0.0	0.0	-0.984552852	0.0	0.0	-0.984552852	0.005084990417	0.003718833804	-0.984552852	-0.004508092453	0.001927561959	-0.984552852	-0.002148546435	0.001268616942	-0.984552852	-0.003274896188	0.00161556053
-0.9695122017	0.0	0.0	-0.9695122017	0.001706275239	0.001287546331	-0.9695122017	-0.001934544118	0.0009324252496	-0.9695122017	0.002373183345	0.002534807867	-0.9695122017	-0.003462734465	0.002097469942	-0.9695122017	0.01280384721	0.005383236016	-0.9695122017	0.001274157851	0.002538795393	-0.9695122017	-0.002677684511	0.001638103708	-0.9695122017	-0.002390386288	0.001455055622	-0.9695122017	0.0007416955228	0.002044925155
-0.9544715513	0.0	0.0	-0.9544715513	-0.003932666021	0.002765643102	-0.9544715513	-0.001487801681	0.000865052467	-0.9544715513	-0.003502689055	0.001632890006	-0.9544715513	0.0	0.0	-0.9544715513	-0.001895301309	0.002439642576	-0.9544715513	-0.001580224329	0.001208125553	-0.9544715513	-0.004171075101	0.001777267177	-0.9544715513	0.0	0.0	-0.9544715513	0.002406038358	0.002263400127
-0.9394309009	-0.003402835813	0.005272967439	-0.9394309009	-0.005893735381	0.004067630414	-0.9394309009	0.0	0.0	-0.9394309009	0.0009771580415	0.001615523231	-0.9394309009	0.0	0.0	-0.9394309009	0.0	0.0	-0.9394309009	0.0	0.0	-0.9394309009	0.007234842757	0.004153256594	-0.9394309009	0.001080608727	0.001155433882	-0.9394309009	0.005169557296	0.003782020071
