E- (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.35A-1	E+ (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.35A-1	E- (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.45A-1	E+ (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.45A-1	E- (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.55A-1	E+ (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.55A-1	E- (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.6499999999999999A-1	E+ (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.6499999999999999A-1	E- (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.75A-1	E+ (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.75A-1	E- (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.8499999999999999A-1	E+ (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.8499999999999999A-1	E- (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.95A-1	E+ (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_0.95A-1	E- (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_1.0499999999999998A-1	E+ (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_1.0499999999999998A-1	E- (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_1.15A-1	E+ (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_1.15A-1	E- (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_1.25A-1	E+ (meV)	LETPLET_thf_background_summed_1.05meV_coh_rings_1.25A-1
0.006910578749	4.366730247347448e-05	0.008130071609	7.086707293737817e-05	0.006910578749	8.122267666785817e-05	0.008130071609	6.519292070237531e-05	0.006910578749	6.877529541228433e-05	0.008130071609	4.263779482600336e-05	0.006910578749	-1.350436555730664e-05	0.008130071609	-3.643453393754856e-05	0.006910578749	-2.565821562835499e-06	0.008130071609	1.7602320639463116e-05	0.006910578749	-2.0630445952029662e-05	0.008130071609	2.6477943655922223e-05	0.006910578749	3.2633768352866775e-05	0.008130071609	-1.4737371978756882e-05	0.006910578749	4.674584743368486e-05	0.008130071609	7.714570634786081e-05	0.006910578749	5.3405348183661097e-05	0.008130071609	-1.4080205258245436e-05	0.006910578749	2.5922667563062446e-05	0.008130071609	-1.8052654566693237e-06
0.02195122911	2.5055834493316862e-05	0.02317072197	5.600536782798528e-05	0.02195122911	0.00016736202174596354	0.02317072197	1.1718800598500502e-06	0.02195122911	-2.9208463485839913e-05	0.02317072197	-4.27049353636118e-06	0.02195122911	-5.382361711538099e-06	0.02317072197	5.4386009267346084e-05	0.02195122911	8.403597241355676e-06	0.02317072197	3.0503621675587635e-05	0.02195122911	-0.00013018672610883657	0.02317072197	-5.985396530853124e-06	0.02195122911	2.7329086122817217e-05	0.02317072197	1.6522759201863084e-05	0.02195122911	4.639282216711704e-05	0.02317072197	-1.7981618098828606e-05	0.02195122911	1.6468449600377776e-06	0.02317072197	8.124750860485222e-05	0.02195122911	3.5881874070843134e-05	0.02317072197	2.517455614459534e-06
0.03699187947	5.817193100116462e-05	0.03821137233	-4.4658600573442816e-05	0.03699187947	3.724306889155826e-05	0.03821137233	-1.1109536147075079e-05	0.03699187947	-3.156027633994705e-05	0.03821137233	0.00013197451426577543	0.03699187947	0.0	0.03821137233	4.041323165177257e-06	0.03699187947	2.5445463160743747e-05	0.03821137233	-2.568909109611702e-05	0.03699187947	4.5689685869149204e-05	0.03821137233	8.912146298431496e-05	0.03699187947	8.950832000449923e-05	0.03821137233	-6.16728747433057e-05	0.03699187947	8.756599101248273e-05	0.03821137233	4.898897214907213e-05	0.03699187947	4.871341271260397e-06	0.03821137233	-4.33216701314111e-05	0.03699187947	3.607953003963638e-05	0.03821137233	5.799813551041481e-05
0.05203252982	-7.311271978343991e-05	0.05325202268	8.189986982091971e-05	0.05203252982	7.481851538267688e-05	0.05325202268	1.7417982002515053e-05	0.05203252982	-2.5252996261571153e-05	0.05325202268	3.77369241857469e-05	0.05203252982	1.4803434307695226e-05	0.05325202268	9.103283139227611e-05	0.05203252982	-2.6310247085446718e-05	0.05325202268	-1.701504671633231e-06	0.05203252982	6.891080287607551e-05	0.05325202268	0.00010858651279466623	0.05203252982	1.2885911805323471e-05	0.05325202268	2.965148512136658e-05	0.05203252982	1.2605511256237517e-05	0.05325202268	-8.32179376257944e-06	0.05203252982	5.6983660658897326e-05	0.05325202268	0.00011227155377816864	0.05203252982	7.20627827302515e-05	0.05325202268	0.00015730362905167842
0.06707318018	-6.785810694903678e-06	0.06829267304	0.00011601643045014384	0.06707318018	7.188877726531428e-06	0.06829267304	2.4158135086080364e-05	0.06707318018	-8.06606338814261e-05	0.06829267304	8.238871873187081e-05	0.06707318018	-0.0001660886012200589	0.06829267304	5.327783054383717e-05	0.06707318018	0.0001310124679780844	0.06829267304	0.00010024067636208152	0.06707318018	-6.744583816757612e-05	0.06829267304	5.893469755207183e-06	0.06707318018	-7.056722684062527e-05	0.06829267304	2.5436481883693862e-05	0.06707318018	0.0001320933642780264	0.06829267304	2.2580416402484133e-05	0.06707318018	-3.55027264713634e-05	0.06829267304	-8.07969019655727e-05	0.06707318018	2.6445627662247323e-05	0.06829267304	5.116993370383375e-05
0.08211383054	0.0001272863357252272	0.0833333234	-0.00013814219325514152	0.08211383054	6.288688469014638e-05	0.0833333234	-1.8376429405515308e-05	0.08211383054	9.318268921812467e-05	0.0833333234	-3.339711297721124e-05	0.08211383054	0.0002871262179712277	0.0833333234	-0.00036390699687804885	0.08211383054	8.550848303472205e-05	0.0833333234	-4.632366167551509e-05	0.08211383054	-9.558089031826549e-05	0.0833333234	-0.00011375150123382653	0.08211383054	6.40251778427303e-05	0.0833333234	-1.6073535697284102e-05	0.08211383054	-2.5936355119487185e-05	0.0833333234	0.00014983658081313016	0.08211383054	-1.2534916104699628e-05	0.0833333234	-3.083320232070237e-05	0.08211383054	6.880455443702824e-05	0.0833333234	1.718565708358119e-05
0.0971544809	-0.0001781656988979862	0.09837397376	5.619830875839511e-05	0.0971544809	-1.1355813464598669e-05	0.09837397376	0.0001710223496762061	0.0971544809	1.804316765416882e-05	0.09837397376	-3.164156913284829e-05	0.0971544809	-1.8128085939456811e-06	0.09837397376	-9.962462182343052e-05	0.0971544809	-8.145109242484666e-05	0.09837397376	0.00037463049433769614	0.0971544809	2.0491304548256538e-05	0.09837397376	1.533092513660653e-06	0.0971544809	-5.770064307092781e-06	0.09837397376	0.0002878961276550897	0.0971544809	-9.267789868764818e-05	0.09837397376	4.0006236779941306e-05	0.0971544809	0.00011068784525999933	0.09837397376	0.00015616403244202458	0.0971544809	6.036929091728381e-05	0.09837397376	0.00012602617739016663
0.1121951313	1.6719820723243155e-05	0.1134146241	8.228756180991359e-05	0.1121951313	9.30641694738898e-05	0.1134146241	0.0002236361691411753	0.1121951313	0.00013946360599234643	0.1134146241	-3.432650248574321e-05	0.1121951313	-5.503448347113335e-05	0.1134146241	-0.00016714340608684947	0.1121951313	-6.8208706856733154e-06	0.1134146241	4.685506594708885e-05	0.1121951313	-2.5668071489095834e-05	0.1134146241	0.00020459447329534028	0.1121951313	6.654671636625409e-05	0.1134146241	-6.486836755464205e-05	0.1121951313	0.00020264579852600034	0.1134146241	-8.880423465114458e-05	0.1121951313	7.152480586834958e-05	0.1134146241	-8.424129768311638e-05	0.1121951313	0.0002366464305873923	0.1134146241	-0.00019725813977657713
0.1272357816	0.00020773694387832755	0.1284552745	4.4376880300988296e-05	0.1272357816	8.72337071317492e-05	0.1284552745	0.000411587893682474	0.1272357816	0.00015935408121792673	0.1284552745	-0.000392968619893082	0.1272357816	-0.0004234489233632295	0.1284552745	0.00013110202693176906	0.1272357816	-0.00012254855857869758	0.1284552745	0.0002630743973353888	0.1272357816	0.0001487040507071639	0.1284552745	-9.725765368813568e-05	0.1272357816	-0.000120082253779433	0.1284552745	-0.00011010959621154284	0.1272357816	-1.5797312680075603e-05	0.1284552745	-5.391680927839925e-05	0.1272357816	7.323102501982681e-06	0.1284552745	-0.00018491101994828817	0.1272357816	1.1626524853101888e-05	0.1284552745	5.8852652972415035e-05
0.142276432	0.0001875012043084769	0.1434959248	6.463725276216428e-05	0.142276432	3.6284824591075096e-05	0.1434959248	0.00018779393017546658	0.142276432	0.00014320637708079646	0.1434959248	0.00046773112865914495	0.142276432	0.0003011581496887507	0.1434959248	-0.0001593514326864172	0.142276432	1.9086742731049406e-05	0.1434959248	-4.477126576677952e-06	0.142276432	-0.0002513036517430229	0.1434959248	-9.935492928128498e-05	0.142276432	0.00010883418749356506	0.1434959248	0.0001500147013034919	0.142276432	-4.445174184068832e-05	0.1434959248	-5.542217382364801e-05	0.142276432	9.270427148879032e-05	0.1434959248	-0.0001664860053239953	0.142276432	-4.552464596807807e-05	0.1434959248	0.0003039460721949336
0.1573170823	8.537668471325385e-05	0.1585365752	-6.26734958889622e-05	0.1573170823	0.00011557462072802008	0.1585365752	5.7928514822438164e-05	0.1573170823	-0.0001803544662098108	0.1585365752	0.0009205836804755233	0.1573170823	0.00022983657080825323	0.1585365752	0.0003144086696396542	0.1573170823	0.000616235327538936	0.1585365752	0.0002509238245183322	0.1573170823	1.4061265629916715e-05	0.1585365752	-0.00025353494015247787	0.1573170823	-4.505318350432023e-05	0.1585365752	0.00013567491428603473	0.1573170823	-8.668886724236815e-05	0.1585365752	-0.00010587414747953863	0.1573170823	0.0004524214251165158	0.1585365752	3.952257289852347e-05	0.1573170823	6.523954132260127e-06	0.1585365752	3.164998801445167e-05
0.1723577327	7.19921638322067e-05	0.1735772255	-0.00010175716179867217	0.1723577327	5.32809366632154e-05	0.1735772255	-1.9835811482655956e-05	0.1723577327	3.2265419570663996e-05	0.1735772255	-3.72726284176468e-05	0.1723577327	0.0002780109249842643	0.1735772255	0.00019195312721262598	0.1723577327	0.00014783307423194697	0.1735772255	0.00021796636025987124	0.1723577327	-1.993666309559481e-05	0.1735772255	0.0006172456942821747	0.1723577327	3.23664406989982e-05	0.1735772255	0.0002690079315856663	0.1723577327	-1.430526410633829e-05	0.1735772255	0.00023512365546898725	0.1723577327	-4.886343451099904e-05	0.1735772255	-0.00021284153632846755	0.1723577327	-0.00017654394726300345	0.1735772255	-0.00028349206118367275
0.187398383	-0.00018444168337500972	0.1886178759	0.00020704157875933208	0.187398383	-6.379397887256392e-05	0.1886178759	0.0003058567359454822	0.187398383	0.00010649861834069922	0.1886178759	0.0002724993940769879	0.187398383	-9.785924565655833e-05	0.1886178759	0.0002279951581054126	0.187398383	9.195101090987164e-05	0.1886178759	0.0006397895277630538	0.187398383	1.7119893699888026e-05	0.1886178759	0.000911481923779747	0.187398383	4.21170968488039e-05	0.1886178759	7.004053560736665e-05	0.187398383	0.0003001546742483081	0.1886178759	-8.118373432207295e-05	0.187398383	0.00012067543591310141	0.1886178759	0.0007194236826299956	0.187398383	2.0370921740138893e-05	0.1886178759	-8.726590069216884e-05
0.2024390334	0.00010626092046951143	0.2036585263	0.0011103175267719073	0.2024390334	0.00013031597333610563	0.2036585263	0.0006588128072996983	0.2024390334	-1.1705776305550522e-05	0.2036585263	-8.903696697444482e-05	0.2024390334	0.00012832475777589897	0.2036585263	0.00064257839477304	0.2024390334	8.522400933899225e-05	0.2036585263	-0.00012946744099627032	0.2024390334	-1.998411689193565e-05	0.2036585263	0.0005765172538319659	0.2024390334	0.0	0.2036585263	0.0009879132203712113	0.2024390334	-1.9170650949008063e-05	0.2036585263	-0.00041063283406265626	0.2024390334	9.659386752991014e-06	0.2036585263	0.0006331789229729648	0.2024390334	-2.380622882869412e-05	0.2036585263	-5.5360490401986847e-05
0.2174796838	5.445789376915198e-05	0.2186991766	-8.316119621468046e-05	0.2174796838	4.273110384003235e-05	0.2186991766	0.0002793835871912282	0.2174796838	-6.98532693100461e-05	0.2186991766	0.000773558905936288	0.2174796838	-4.888994255988626e-05	0.2186991766	0.0010515614643010335	0.2174796838	8.823007996653998e-05	0.2186991766	-0.00027333378960393145	0.2174796838	-0.00020409480114367802	0.2186991766	-6.692348374989753e-05	0.2174796838	0.00015150567130914504	0.2186991766	-0.00020031655001604678	0.2174796838	-4.7306446811586533e-05	0.2186991766	0.0011659287694957006	0.2174796838	-0.0003192253865538831	0.2186991766	-7.384256195539213e-05	0.2174796838	-4.691125317486861e-05	0.2186991766	0.00039101820623188083
0.2325203341	1.1216737678193058e-06	0.233739827	0.0009566472081869239	0.2325203341	0.0006467171740561467	0.233739827	-0.00017437452944853038	0.2325203341	-0.00014563392475418	0.233739827	-0.00028468933156703937	0.2325203341	-0.00016809993024506726	0.233739827	-0.00021347390336170686	0.2325203341	0.0005243486410875902	0.233739827	-0.0003530680611285813	0.2325203341	3.495166466525517e-05	0.233739827	-0.0003196950867242377	0.2325203341	-0.00011391866402546687	0.233739827	0.001456288497017834	0.2325203341	9.253749591110124e-05	0.233739827	-5.271824569265242e-06	0.2325203341	-0.00011425681965087533	0.233739827	0.0003286677388074977	0.2325203341	0.00022725688338679937	0.233739827	8.58533287089818e-05
0.2475609845	-3.397723639161918e-05	0.2487804773	0.0010951908367418702	0.2475609845	-1.2771194115232948e-05	0.2487804773	0.0013217946552260714	0.2475609845	-0.0001543125897223726	0.2487804773	0.0009243616570975064	0.2475609845	-6.0012682451513494e-05	0.2487804773	-0.0009607218008464626	0.2475609845	-1.6255647588703232e-05	0.2487804773	0.00019343642278038734	0.2475609845	0.00036577608436054606	0.2487804773	0.0003082048259225324	0.2475609845	-0.0001226494086500009	0.2487804773	0.0012698258234612922	0.2475609845	-4.968132475672401e-05	0.2487804773	0.0003182359085787684	0.2475609845	9.620786726011326e-05	0.2487804773	5.566773725019558e-06	0.2475609845	-7.93102321193563e-05	0.2487804773	-0.000174603191093836
0.2626016348	7.040432675524412e-05	0.2638211277	-4.799280052597337e-05	0.2626016348	-0.0001554047036074986	0.2638211277	0.0012404616501636538	0.2626016348	0.00019982308334477985	0.2638211277	0.0002296310878009287	0.2626016348	-0.0004956476969565448	0.2638211277	0.0014860021715456515	0.2626016348	-0.0005665491012219499	0.2638211277	0.00036339371290065284	0.2626016348	0.00017128106461527132	0.2638211277	0.00020914343448748772	0.2626016348	-0.00012299220608829662	0.2638211277	0.0017275309614249222	0.2626016348	-9.842136524363408e-05	0.2638211277	-5.095265794519123e-05	0.2626016348	-0.0003517784573610855	0.2638211277	0.0006293001881902965	0.2626016348	7.270570265062974e-05	0.2638211277	-0.00019701117308753912
0.2776422852	0.00048549913880841086	0.2788617781	-0.00020295792038923973	0.2776422852	2.2295640981764708e-05	0.2788617781	0.0002426277074378845	0.2776422852	-0.00023245537867050225	0.2788617781	1.6959893913864573e-05	0.2776422852	-1.4830015269021941e-05	0.2788617781	-0.00012319735573133877	0.2776422852	-0.0002794903370783424	0.2788617781	0.0008659721751673552	0.2776422852	0.0004016923511383317	0.2788617781	0.0013695642982207241	0.2776422852	-9.701668411855805e-05	0.2788617781	0.00047129493291284244	0.2776422852	0.00012098041126297575	0.2788617781	-0.0003675539022159126	0.2776422852	-0.0001640791268288294	0.2788617781	0.0008560688673616748	0.2776422852	-0.00032538552290742507	0.2788617781	8.43500015970533e-06
0.2926829356	0.00027420479350309283	0.2939024284	-0.00023842724486670188	0.2926829356	3.1961393608280546e-05	0.2939024284	0.0005340378494148841	0.2926829356	-5.8774311139627304e-05	0.2939024284	0.0004876613093202522	0.2926829356	0.00018507882085593407	0.2939024284	0.0010460254481058167	0.2926829356	-0.0002581233765134612	0.2939024284	-0.0003322130828866918	0.2926829356	0.000274502220515938	0.2939024284	0.0011523022535553048	0.2926829356	0.00010104799626900925	0.2939024284	-0.0003940604721922461	0.2926829356	0.00031132378712750474	0.2939024284	-0.0003436382254088129	0.2926829356	-8.479528786945239e-05	0.2939024284	0.0016633789160861064	0.2926829356	-5.870491193198603e-05	0.2939024284	0.0027534258216011746
0.3077235859	-0.00024851638446172515	0.3089430788	0.0006547555030120225	0.3077235859	-0.00027283832870018374	0.3089430788	0.0007709149102633721	0.3077235859	0.0005222331316771224	0.3089430788	0.0016283069296213325	0.3077235859	0.0001259959416223109	0.3089430788	-0.0002775469768642999	0.3077235859	-0.00012198087656907477	0.3089430788	0.0013679103589276142	0.3077235859	-2.984361651833376e-05	0.3089430788	-0.00024658251775056905	0.3077235859	0.00024892638595177933	0.3089430788	-6.599268738012064e-05	0.3077235859	0.0004362833563116635	0.3089430788	0.00047842264167662004	0.3077235859	0.0	0.3089430788	0.0010890762590364152	0.3077235859	-0.00015425547113105318	0.3089430788	-0.0005155709604613061
0.3227642363	0.0004929665650629231	0.3239837291	0.000735881723388886	0.3227642363	0.00010011264098194136	0.3239837291	-0.00021924834390325409	0.3227642363	0.0004111373632713544	0.3239837291	-0.0010062473602655525	0.3227642363	0.0005444907221820522	0.3239837291	0.0011089886464009941	0.3227642363	0.000253076209283206	0.3239837291	-0.00035701007427357427	0.3227642363	-2.160520752380811e-07	0.3239837291	0.0007616489098529062	0.3227642363	-0.00010967035430259333	0.3239837291	0.001550870368439164	0.3227642363	0.0002519527760580601	0.3239837291	0.0009516844476926566	0.3227642363	0.00011091408096214912	0.3239837291	0.0008600791501718028	0.3227642363	0.00022753970270501635	0.3239837291	0.002887198095619483
0.3378048866	0.001063549954483138	0.3390243795	0.0005939899443201953	0.3378048866	4.8884946984892184e-05	0.3390243795	0.00023889599222864206	0.3378048866	0.0004305429308362434	0.3390243795	0.0018181152543676582	0.3378048866	-0.00016992762336482235	0.3390243795	0.00048706857983079813	0.3378048866	0.000400378747137783	0.3390243795	0.0007143788830611776	0.3378048866	-0.00036705369598707564	0.3390243795	2.2065205055021916e-05	0.3378048866	-6.784679146375661e-05	0.3390243795	0.0009051743185419183	0.3378048866	-0.00011482261475524636	0.3390243795	0.0006126993748875823	0.3378048866	4.576509679503513e-06	0.3390243795	-0.0002263996166295046	0.3378048866	-9.371138333312812e-05	0.3390243795	0.0005308831273600048
0.352845537	1.8147548194745442e-06	0.3540650298	0.0012056817604833626	0.352845537	-0.00022418913937425743	0.3540650298	0.00018118502127012056	0.352845537	-0.00014782683439088008	0.3540650298	0.002627239792222541	0.352845537	-1.0791332449605741e-07	0.3540650298	0.0015773103998531707	0.352845537	-0.00022627599247481705	0.3540650298	-0.0016854182632941815	0.352845537	0.00030184162982393466	0.3540650298	0.0006247375213672149	0.352845537	0.0	0.3540650298	0.0005191783077482365	0.352845537	0.0002778718805801514	0.3540650298	0.0006829093810242423	0.352845537	2.9468814497731545e-05	0.3540650298	0.00043666277467709926	0.352845537	5.194403841540098e-07	0.3540650298	-0.007991497993048113
0.3678861873	0.0	0.3691056802	0.0011823535506897008	0.3678861873	-1.3677237467568971e-05	0.3691056802	-0.00033236764817441954	0.3678861873	0.0008312018455598186	0.3691056802	0.0014852006337232055	0.3678861873	0.0004281414333497535	0.3691056802	0.0014210912334469408	0.3678861873	0.00042530513999815094	0.3691056802	0.0005569240137969172	0.3678861873	0.00013245757258237818	0.3691056802	0.001188250288500447	0.3678861873	0.0	0.3691056802	-0.00011363332723599286	0.3678861873	6.214597365446628e-05	0.3691056802	0.0028864130622501404	0.3678861873	-0.0003021025409867771	0.3691056802	0.0014194430180555872	0.3678861873	0.00015340972722716723	0.3691056802	0.0
0.3829268377	0.0008406304127306381	0.3841463306	0.00074792855399384	0.3829268377	0.0002907683087406588	0.3841463306	0.0012470512273420036	0.3829268377	6.35147004391141e-06	0.3841463306	0.0007349932436121902	0.3829268377	0.00010514684728580983	0.3841463306	0.0014350744575609095	0.3829268377	0.0	0.3841463306	9.685233120046553e-05	0.3829268377	-2.6475475793743915e-05	0.3841463306	-1.2981705043347745e-05	0.3829268377	0.00010907957626216553	0.3841463306	0.002295011034975365	0.3829268377	-5.747897444018025e-05	0.3841463306	0.00341160165202502	0.3829268377	-0.000422697660296802	0.3841463306	0.0006722873797273472	0.3829268377	0.00018104588613421485	0.3841463306	0.0
0.3979674881	-0.000127664464692194	0.3991869809	-0.002236120521478892	0.3979674881	-2.0546114865611353e-05	0.3991869809	0.002390588117740348	0.3979674881	0.0	0.3991869809	-5.72875582312442e-05	0.3979674881	0.00012176606983067331	0.3991869809	-0.0003689461483301619	0.3979674881	-0.00011355893512647749	0.3991869809	-0.0008980338961495214	0.3979674881	0.00010649910502604336	0.3991869809	-0.0012826292865520741	0.3979674881	-0.000120361060229774	0.3991869809	5.835092965637982e-05	0.3979674881	0.00027866233059968245	0.3991869809	-0.0001957398365821044	0.3979674881	0.000379069000804933	0.3991869809	0.0009438811250738179	0.3979674881	-0.0001434173558339744	0.3991869809	
0.4130081384	-2.646991832044338e-05	0.4142276313	8.886163470085332e-05	0.4130081384	-0.00025841534596393465	0.4142276313	0.0024724434703729883	0.4130081384	-0.00028962078576363036	0.4142276313	0.0005903770416197297	0.4130081384	-8.51978794414396e-05	0.4142276313	-0.0005003065901351343	0.4130081384	3.490048743182625e-05	0.4142276313	0.0020840918078933435	0.4130081384	0.00019778587554690754	0.4142276313	-0.0006518868150416113	0.4130081384	-0.00013181884982028908	0.4142276313	0.0008173928251952315	0.4130081384	0.0002005903787099828	0.4142276313	-0.0016166465136311545	0.4130081384	0.0006230779595870196	0.4142276313	-0.0028894144145665697	0.4130081384	0.00034516902357935227	0.4142276313	
0.4280487888	-0.000127482291987575	0.4292682816	0.0030884093424618786	0.4280487888	0.00017792904284195281	0.4292682816	0.0027153588753936826	0.4280487888	0.00031340955853484403	0.4292682816	-8.298239997963332e-05	0.4280487888	-0.0003392308791539761	0.4292682816	0.002386255242777652	0.4280487888	0.00033525823123825604	0.4292682816	-0.0007755773722337825	0.4280487888	-0.000542033490162888	0.4292682816	0.0014223249706657956	0.4280487888	-6.081073830686906e-05	0.4292682816	0.001225818027245726	0.4280487888	-0.0002527407724524052	0.4292682816	0.0014390097569578857	0.4280487888	0.0001538687287000802	0.4292682816	0.0030343396745249997	0.4280487888	-0.00011099331260048873	0.4292682816	
0.4430894391	-0.00014224196694694792	0.444308932	0.002267654231647087	0.4430894391	0.00047953655581633965	0.444308932	-0.0009557520682457957	0.4430894391	0.00024866439411393263	0.444308932	0.0010516504989440617	0.4430894391	-0.00017481766083353746	0.444308932	0.003139827449168341	0.4430894391	-0.00012411184443423967	0.444308932	0.0016128567727393347	0.4430894391	-0.00039907835475360657	0.444308932	0.0033781822915280877	0.4430894391	-9.655991748125061e-05	0.444308932	0.0023402451828296194	0.4430894391	0.0	0.444308932	0.002065426790157056	0.4430894391	0.0005392036627761009	0.444308932	0.0022178094437207184	0.4430894391	9.31399390688404e-06	0.444308932	
0.4581300895	0.00010565621160326327	0.4593495824	0.004046133960001991	0.4581300895	-9.507693470734204e-05	0.4593495824	0.0038771780808745174	0.4581300895	0.00020101035670282882	0.4593495824	0.000516333710275315	0.4581300895	0.0003271112010184556	0.4593495824	0.0006844944918475385	0.4581300895	0.00018535581370658803	0.4593495824	0.0019189322354524467	0.4581300895	0.0	0.4593495824	-0.0005486698446702233	0.4581300895	0.0002328371436447042	0.4593495824	0.0017680665766015716	0.4581300895	-0.00017883712220409406	0.4593495824	0.0016754277728161934	0.4581300895	-6.953857061356903e-05	0.4593495824	0.004052236994585052	0.4581300895	0.000298981726723055	0.4593495824	
0.4731707398	-0.0005319108575784023	0.4743902327	0.0023694372305200014	0.4731707398	0.00010481154367619618	0.4743902327	0.000560019103273719	0.4731707398	-0.00034464942288773507	0.4743902327	0.0009963246754491678	0.4731707398	0.0010808121605335294	0.4743902327	0.0004371440365510654	0.4731707398	-9.947104425863423e-05	0.4743902327	0.004265340816825529	0.4731707398	0.00025397651582916513	0.4743902327	0.0029477308401193217	0.4731707398	-0.00016045255751494854	0.4743902327	0.004792813754881105	0.4731707398	0.0007229198137550298	0.4743902327	0.0013760774446701033	0.4731707398	0.0002696949576818635	0.4743902327	-0.000864511994178166	0.4731707398	0.0008988768841397127	0.4743902327	
0.4882113902	-0.00134391875946218	0.4894308831	0.001563683885464879	0.4882113902	0.00046087698499494914	0.4894308831	0.0026434658268356995	0.4882113902	0.0003397429330163724	0.4894308831	0.0038858489393281633	0.4882113902	-0.00010634999511251769	0.4894308831	0.001523751392856114	0.4882113902	0.00030437195701674407	0.4894308831	0.0012982979541369705	0.4882113902	-0.00018599803990044372	0.4894308831	0.005966732453799299	0.4882113902	0.00026584158487938776	0.4894308831	0.0035373773002803717	0.4882113902	0.0001360946740940137	0.4894308831	0.0020226258086011016	0.4882113902	-0.0006193108852080179	0.4894308831	-0.0006128693351749393	0.4882113902	0.00037209987872574763	0.4894308831	
0.5032520406	-1.0930112964101447e-05	0.5044715334	0.00036095303466228943	0.5032520406	0.0001344859741513516	0.5044715334	0.0014361251894434734	0.5032520406	4.793835950185507e-05	0.5044715334	-0.00010978949434858403	0.5032520406	7.390050151622982e-05	0.5044715334	-0.001333360978019068	0.5032520406	0.0	0.5044715334	0.0026934229355009697	0.5032520406	-0.00023537278249015226	0.5044715334	0.005066683325356115	0.5032520406	-6.065852155265047e-05	0.5044715334	0.002707232438655295	0.5032520406	0.00027981252517519196	0.5044715334	0.002519101385549197	0.5032520406	5.865657353685591e-05	0.5044715334	0.00022134590551148615	0.5032520406	-1.4948516292435083e-06	0.5044715334	
